Time,R1_Susceptible,R2_Infected,R3_Hospitalized,R4_Recovered,R5_Dead
3.17,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.18,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.19,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.20,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.21,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.22,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.23,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.24,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.25,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.26,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.27,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.28,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.29,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.30,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.31,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.32,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.33,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.34,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.35,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.36,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.37,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.38,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.39,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.40,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.41,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.42,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.43,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.44,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.45,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.46,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.47,6.442720e-01,1.545067e+00,4.564355e+00,9.421283e-01,2.886751e+01
3.48,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.49,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.50,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.51,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.52,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.53,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.54,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.55,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.56,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.57,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.58,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.59,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.60,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.61,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.62,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.63,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.64,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.65,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.66,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.67,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.68,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.69,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.70,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.71,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.72,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.73,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.74,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.75,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.76,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.77,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.78,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.79,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.80,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.81,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.82,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.83,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.84,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.85,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.86,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.87,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.88,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.89,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.90,6.198453e-01,1.492981e+00,4.385290e+00,9.044280e-01,2.773501e+01
3.91,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
3.92,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
3.93,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
3.94,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
3.95,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
3.96,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
3.97,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
3.98,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
3.99,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
4.00,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
4.01,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
4.02,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
4.03,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
4.04,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
4.05,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
4.06,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
4.07,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
4.08,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
4.09,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
4.10,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
4.11,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
4.12,5.981527e-01,1.447004e+00,4.225771e+00,8.709183e-01,2.672612e+01
4.13,5.787259e-01,1.406098e+00,4.082483e+00,8.408764e-01,2.581989e+01
4.14,5.787259e-01,1.406098e+00,4.082483e+00,8.408764e-01,2.581989e+01
4.15,5.787259e-01,1.406098e+00,4.082483e+00,8.408764e-01,2.581989e+01
4.16,5.787259e-01,1.406098e+00,4.082483e+00,8.408764e-01,2.581989e+01
4.17,5.787259e-01,1.406098e+00,4.082483e+00,8.408764e-01,2.581989e+01
4.18,5.787259e-01,1.406098e+00,4.082483e+00,8.408764e-01,2.581989e+01
4.19,5.787259e-01,1.406098e+00,4.082483e+00,8.408764e-01,2.581989e+01
4.20,5.787259e-01,1.406098e+00,4.082483e+00,8.408764e-01,2.581989e+01
4.21,5.787259e-01,1.406098e+00,4.082483e+00,8.408764e-01,2.581989e+01
4.22,5.787259e-01,1.406098e+00,4.082483e+00,8.408764e-01,2.581989e+01
4.23,5.787259e-01,1.406098e+00,4.082483e+00,8.408764e-01,2.581989e+01
4.24,5.787259e-01,1.406098e+00,4.082483e+00,8.408764e-01,2.581989e+01
4.25,5.787259e-01,1.406098e+00,4.082483e+00,8.408764e-01,2.581989e+01
4.26,5.787259e-01,1.406098e+00,4.082483e+00,8.408764e-01,2.581989e+01
4.27,5.787259e-01,1.406098e+00,4.082483e+00,8.408764e-01,2.581989e+01
4.28,5.787259e-01,1.406098e+00,4.082483e+00,8.408764e-01,2.581989e+01
4.29,5.787259e-01,1.406098e+00,4.082483e+00,8.408764e-01,2.581989e+01
4.30,5.787259e-01,1.406098e+00,4.082483e+00,8.408764e-01,2.581989e+01
4.31,5.787259e-01,1.406098e+00,4.082483e+00,8.408764e-01,2.581989e+01
4.32,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.33,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.34,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.35,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.36,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.37,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.38,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.39,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.40,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.41,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.42,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.43,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.44,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.45,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.46,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.47,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.48,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.49,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.50,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.51,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.52,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.53,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.54,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.55,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.56,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.57,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.58,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.59,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.60,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.61,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.62,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.63,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.64,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.65,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.66,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.67,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.68,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.69,6.018616e-01,1.455450e+00,4.225771e+00,8.788938e-01,2.672612e+01
4.70,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.71,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.72,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.73,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.74,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.75,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.76,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.77,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.78,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.79,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.80,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.81,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.82,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.83,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.84,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.85,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.86,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.87,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.88,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.89,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.90,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.91,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.92,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.93,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.94,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.95,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.96,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.97,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.98,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
4.99,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.00,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.01,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.02,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.03,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.04,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.05,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.06,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.07,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.08,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.09,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.10,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.11,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.12,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.13,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.14,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.15,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.16,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.17,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.18,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.19,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.20,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.21,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.22,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.23,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.24,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.25,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.26,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.27,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.28,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.29,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.30,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.31,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.32,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.33,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.34,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.35,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.36,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.37,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.38,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.39,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.40,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.41,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.42,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.43,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.44,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.45,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.46,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.47,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.48,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.49,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.50,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.51,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.52,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.53,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.54,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.55,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.56,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.57,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.58,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.59,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.60,6.279833e-01,1.510391e+00,4.385290e+00,9.223868e-01,2.773501e+01
5.61,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.62,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.63,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.64,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.65,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.66,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.67,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.68,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.69,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.70,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.71,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.72,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.73,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.74,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.75,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.76,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.77,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.78,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.79,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.80,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.81,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.82,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.83,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.84,6.577874e-01,1.572065e+00,4.564355e+00,9.727689e-01,2.886751e+01
5.85,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
5.86,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
5.87,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
5.88,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
5.89,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
5.90,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
5.91,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
5.92,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
5.93,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
5.94,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
5.95,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
5.96,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
5.97,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
5.98,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
5.99,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.00,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.01,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.02,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.03,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.04,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.05,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.06,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.07,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.08,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.09,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.10,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.11,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.12,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.13,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.14,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.15,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.16,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.17,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.18,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.19,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.20,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.21,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.22,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.23,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.24,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.25,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.26,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.27,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.28,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.29,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.30,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.31,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.32,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
6.33,6.321355e-01,1.519278e+00,4.385290e+00,9.315324e-01,2.773501e+01
