Time,G1_Susceptible,G2_Infected,G3_Hospitalized,G4_Recovered,G5_Dead
279.35,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.36,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.37,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.38,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.39,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.40,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.41,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.42,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.43,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.44,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.45,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.46,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.47,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.48,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.49,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.50,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.51,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.52,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.53,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.54,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.55,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.56,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.57,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.58,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.59,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.60,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.61,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.62,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.63,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.64,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.65,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.66,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.67,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.68,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.69,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.70,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.71,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.72,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.73,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.74,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.75,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.76,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.77,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.78,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.79,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.80,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.81,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.82,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.83,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.84,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.85,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.86,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.87,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.88,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.89,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.90,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.91,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.92,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.93,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.94,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.95,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.96,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.97,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.98,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
279.99,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.00,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.01,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.02,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.03,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.04,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.05,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.06,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.07,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.08,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.09,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.10,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.11,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.12,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.13,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.14,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.15,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.16,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.17,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.18,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.19,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.20,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.21,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.22,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.23,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.24,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.25,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.26,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.27,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.28,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.29,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.30,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.31,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.32,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.33,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.34,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.35,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.36,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.37,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.38,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.39,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.40,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.41,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.42,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.43,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.44,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.45,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.46,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.47,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.48,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.49,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.50,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.51,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.52,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.53,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.54,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.55,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.56,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.57,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.58,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.59,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.60,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.61,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.62,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.63,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.64,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.65,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.66,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.67,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.68,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.69,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.70,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.71,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.72,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.73,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.74,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.75,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.76,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.77,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.78,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.79,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.80,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.81,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.82,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.83,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.84,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.85,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.86,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.87,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.88,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.89,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.90,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.91,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.92,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.93,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.94,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.95,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.96,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.97,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.98,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
280.99,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.00,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.01,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.02,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.03,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.04,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.05,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.06,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.07,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.08,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.09,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.10,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.11,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.12,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.13,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.14,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.15,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.16,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.17,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.18,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.19,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.20,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.21,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.22,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.23,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.24,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.25,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.26,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.27,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.28,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.29,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.30,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.31,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.32,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.33,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.34,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.35,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.36,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.37,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.38,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.39,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.40,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.41,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.42,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.43,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.44,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.45,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.46,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.47,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.48,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.49,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.50,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.51,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.52,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.53,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.54,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.55,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.56,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.57,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.58,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.59,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.60,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.61,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.62,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.63,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.64,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.65,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.66,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.67,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.68,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.69,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.70,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.71,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.72,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.73,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.74,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.75,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.76,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.77,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.78,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.79,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.80,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.81,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.82,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.83,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.84,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.85,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.86,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.87,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.88,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.89,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.90,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.91,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.92,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.93,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.94,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.95,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.96,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.97,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.98,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
281.99,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.00,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.01,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.02,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.03,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.04,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.05,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.06,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.07,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.08,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.09,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.10,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.11,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.12,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.13,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.14,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.15,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.16,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.17,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.18,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.19,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.20,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.21,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.22,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.23,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.24,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.25,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.26,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.27,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.28,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.29,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.30,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.31,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.32,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.33,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.34,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.35,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.36,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.37,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.38,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.39,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.40,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.41,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.42,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.43,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
282.44,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
