Time,sqrt_V1_Susceptible,sqrt_V2_Infected,sqrt_V2_Residual,sqrt_V3_Hospitalized,sqrt_V4_Recovered,sqrt_V5_Dead
189.27,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.28,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.29,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.30,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.31,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.32,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.33,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.34,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.35,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.36,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.37,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.38,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.39,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.40,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.41,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.42,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.43,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.44,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.45,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.46,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.47,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.48,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.49,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.50,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.51,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.52,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.53,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.54,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.55,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.56,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.57,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.58,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.59,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.60,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.61,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.62,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.63,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.64,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.65,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.66,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.67,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.68,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.69,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.70,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.71,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.72,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.73,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.74,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.75,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.76,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.77,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.78,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.79,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.80,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.81,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.82,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.83,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.84,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.85,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.86,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.87,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.88,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.89,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.90,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.91,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.92,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.93,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.94,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.95,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.96,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.97,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.98,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
189.99,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.00,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.01,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.02,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.03,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.04,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.05,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.06,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.07,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.08,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.09,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.10,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.11,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.12,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.13,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.14,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.15,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.16,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.17,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.18,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.19,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.20,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.21,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.22,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.23,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.24,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.25,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.26,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.27,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.28,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.29,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.30,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.31,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.32,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.33,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.34,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.35,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.36,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.37,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.38,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.39,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.40,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.41,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.42,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.43,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.44,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.45,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.46,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.47,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.48,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.49,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.50,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.51,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.52,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.53,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.54,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.55,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.56,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.57,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.58,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.59,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.60,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.61,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.62,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.63,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.64,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.65,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.66,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.67,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.68,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.69,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.70,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.71,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.72,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.73,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.74,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.75,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.76,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.77,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.78,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.79,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.80,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.81,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.82,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.83,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.84,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.85,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.86,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.87,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.88,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.89,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.90,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.91,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.92,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.93,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.94,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.95,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.96,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.97,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.98,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
190.99,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.00,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.01,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.02,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.03,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.04,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.05,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.06,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.07,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.08,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.09,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.10,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.11,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.12,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.13,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.14,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.15,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.16,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.17,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.18,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.19,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.20,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.21,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.22,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.23,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.24,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.25,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.26,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.27,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.28,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.29,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.30,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.31,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.32,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.33,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.34,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.35,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.36,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.37,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.38,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.39,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.40,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.41,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.42,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.43,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.44,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.45,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.46,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.47,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.48,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.49,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.50,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.51,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.52,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.53,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.54,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.55,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.56,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.57,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.58,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.59,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.60,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.61,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.62,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.63,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.64,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.65,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.66,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.67,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.68,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.69,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.70,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.71,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.72,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.73,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.74,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.75,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.76,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.77,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.78,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.79,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.80,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.81,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.82,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.83,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.84,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.85,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.86,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.87,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.88,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.89,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.90,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.91,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.92,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
191.93,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
